metric,variant,x,mean,sem,n_seeds
episode/collective_reward_mean,IPPO,9874.113712374583,2.735782002986118,0.059577542627933265,3
episode/collective_reward_mean,IPPO,9923.879598662208,2.8231533768195405,0.06478787368647948,3
episode/collective_reward_mean,IPPO,9973.645484949833,2.8131594118219354,0.029198023640463838,3
episode/collective_reward_mean,IPPO,10023.411371237458,2.772145026506019,0.030789303985022696,3
episode/collective_reward_mean,IPPO,10073.177257525083,2.7433615904112294,0.06295371931556779,3
episode/collective_reward_mean,IPPO,10122.94314381271,2.7246576900326915,0.088958285894849,3
episode/collective_reward_mean,IPPO,10172.709030100335,2.755607791277141,0.1048019212084514,3
episode/collective_reward_mean,IPPO,10222.47491638796,2.7659459233727497,0.11979738515119759,3
episode/collective_reward_mean,IPPO,10272.240802675586,2.702711567401576,0.14015691286272544,3
episode/collective_reward_mean,IPPO,10322.00668896321,2.5996504131276787,0.16316954779937673,3
episode/collective_reward_mean,IPPO,10371.772575250836,2.575430509861,0.17484728473136632,3
episode/collective_reward_mean,IPPO,10421.538461538463,2.5838958272841213,0.17824447923874767,3
episode/collective_reward_mean,IPPO,10471.304347826088,2.592812520525062,0.16914575042956373,3
episode/collective_reward_mean,IPPO,10521.070234113713,2.603106185670668,0.15883993655609827,3
episode/collective_reward_mean,IPPO,10570.836120401338,2.6645556957948204,0.10953308364175136,3
episode/collective_reward_mean,IPPO,10620.602006688963,2.7175709239800505,0.06427735050017624,3
episode/collective_reward_mean,IPPO,10670.367892976588,2.710136894781936,0.04480110162213125,3
episode/collective_reward_mean,IPPO,10720.133779264215,2.6667443553752945,0.03257357982121188,3
episode/collective_reward_mean,IPPO,10769.89966555184,2.7171741160122465,0.02126503322284386,3
episode/collective_reward_mean,IPPO,10819.665551839465,2.778541938949599,0.06413585545097011,3
episode/collective_reward_mean,IPPO,10869.43143812709,2.777051194584921,0.10792330700823222,3
episode/collective_reward_mean,IPPO,10919.197324414716,2.737845309839024,0.1639456673243794,3
episode/collective_reward_mean,IPPO,10968.96321070234,2.7673267288242607,0.14492064135582478,3
episode/collective_reward_mean,IPPO,11018.729096989968,2.809803807640152,0.10137748024182631,3
episode/collective_reward_mean,IPPO,11068.494983277593,2.810838416133701,0.08300384113764127,3
episode/collective_reward_mean,IPPO,11118.260869565218,2.787007542433843,0.07962313990069389,3
episode/collective_reward_mean,IPPO,11168.026755852843,2.8003684106331037,0.09553447041607661,3
episode/collective_reward_mean,IPPO,11217.792642140468,2.8239663529573433,0.11241968967108558,3
episode/collective_reward_mean,IPPO,11267.558528428093,2.8286115397565688,0.10934475400267134,3
episode/collective_reward_mean,IPPO,11317.32441471572,2.821885073240786,0.09466507226035592,3
episode/collective_reward_mean,IPPO,11367.090301003345,2.8259885913246285,0.07792633596043325,3
episode/collective_reward_mean,IPPO,11416.85618729097,2.830328327592993,0.07026781891912609,3
episode/collective_reward_mean,IPPO,11466.622073578596,2.8206261715836667,0.06604932632390279,3
episode/collective_reward_mean,IPPO,11516.38795986622,2.8024988802077253,0.08099068338947604,3
episode/collective_reward_mean,IPPO,11566.153846153848,2.8267004819707897,0.08794628305080818,3
episode/collective_reward_mean,IPPO,11615.919732441473,2.8550135296135397,0.0762829520578705,3
episode/collective_reward_mean,IPPO,11665.685618729098,2.8326545131601706,0.059647503144765926,3
episode/collective_reward_mean,IPPO,11715.451505016723,2.7798922582491303,0.07987432058450701,3
episode/collective_reward_mean,IPPO,11765.217391304348,2.841516949152377,0.08237166446599489,3
episode/collective_reward_mean,IPPO,11814.983277591973,2.934708099628922,0.07337901075479675,3
episode/collective_reward_mean,IPPO,11864.7491638796,2.929822700728671,0.0990951499488459,3
episode/collective_reward_mean,IPPO,11914.515050167225,2.866091372202344,0.14682072238190674,3
episode/collective_reward_mean,IPPO,11964.28093645485,2.8710025992411397,0.15485214791763408,3
episode/collective_reward_mean,IPPO,12014.046822742475,2.9032268884187076,0.1425969378626361,3
episode/collective_reward_mean,IPPO,12063.8127090301,2.883821484221793,0.12465346699741281,3
episode/collective_reward_mean,IPPO,12113.578595317726,2.8334382640001885,0.1014536177942816,3
episode/collective_reward_mean,IPPO,12163.344481605352,2.8101221334279836,0.0779645163277774,3
episode/collective_reward_mean,IPPO,12213.110367892978,2.8093363495476864,0.06213073993362344,3
episode/collective_reward_mean,IPPO,12262.876254180603,2.8207451021849477,0.07556163240042682,3
episode/collective_reward_mean,IPPO,12312.642140468228,2.839470576732745,0.10983943773046378,3
episode/collective_reward_mean,IPPO,12362.408026755853,2.8847118833863585,0.12801969722624973,3
episode/collective_reward_mean,IPPO,12412.173913043478,2.925341381239545,0.1344275980083671,3
episode/collective_reward_mean,IPPO,12461.939799331105,2.887981733240195,0.14629993257427237,3
episode/collective_reward_mean,IPPO,12511.70568561873,2.8038285977293262,0.168476891207777,3
episode/collective_reward_mean,IPPO,12561.471571906355,2.811820848715634,0.18357556951408835,3
episode/collective_reward_mean,IPPO,12611.23745819398,2.8703573810242524,0.19265109203096298,3
episode/collective_reward_mean,IPPO,12661.003344481605,2.8605213516914745,0.19281370797927666,3
episode/collective_reward_mean,IPPO,12710.76923076923,2.8096617853738586,0.18736712788159737,3
episode/collective_reward_mean,IPPO,12760.535117056857,2.834344178247728,0.1794091111048207,3
episode/collective_reward_mean,IPPO,12810.301003344483,2.9011888778144854,0.1727782417263405,3
episode/collective_reward_mean,IPPO,12860.066889632108,2.8938328658934473,0.1785831607196313,3
episode/collective_reward_mean,IPPO,12909.832775919733,2.8419564270797317,0.19595981461553957,3
episode/collective_reward_mean,IPPO,12959.598662207358,2.8810291070839598,0.1905731728732093,3
episode/collective_reward_mean,IPPO,13009.364548494985,2.9713264832024358,0.15699341781693998,3
episode/collective_reward_mean,IPPO,13059.13043478261,2.9475922667330536,0.09697100975901699,3
episode/collective_reward_mean,IPPO,13108.896321070235,2.8554390947109574,0.09413940287084858,3
episode/collective_reward_mean,IPPO,13158.66220735786,2.788094008666039,0.08524370794535048,3
episode/collective_reward_mean,IPPO,13208.428093645485,2.7567019235942722,0.09618599570720837,3
episode/collective_reward_mean,IPPO,13258.19397993311,2.757444019262472,0.12269939967134699,3
episode/collective_reward_mean,IPPO,13307.959866220737,2.777466623374652,0.12263050553733995,3
episode/collective_reward_mean,IPPO,13357.725752508362,2.8831661055744036,0.08380347308916293,3
episode/collective_reward_mean,IPPO,13407.491638795987,3.0374669766110842,0.031134320540902597,3
episode/collective_reward_mean,IPPO,13457.257525083613,3.0716389373601842,0.04295481447669431,3
episode/collective_reward_mean,IPPO,13507.023411371238,3.0337335519367343,0.06932992238799945,3
episode/collective_reward_mean,IPPO,13556.789297658863,2.961569077650335,0.05858641444526346,3
episode/collective_reward_mean,IPPO,13606.55518394649,2.8810099304252073,0.03203220569352379,3
episode/collective_reward_mean,IPPO,13656.321070234115,2.854679258143642,0.012670920731999607,3
episode/collective_reward_mean,IPPO,13706.08695652174,2.8608856708282144,0.02285051744238341,3
episode/collective_reward_mean,IPPO,13755.852842809365,2.8536401761870067,0.05947008850683839,3
episode/collective_reward_mean,IPPO,13805.61872909699,2.8275948972395164,0.090618456334608,3
episode/collective_reward_mean,IPPO,13855.384615384615,2.8065128357796074,0.09917420399789648,3
episode/collective_reward_mean,IPPO,13905.150501672242,2.788408704812246,0.10374188160361898,3
episode/collective_reward_mean,IPPO,13954.916387959867,2.8051668505350627,0.08754506173287463,3
episode/collective_reward_mean,IPPO,14004.682274247492,2.8494218754641065,0.052565326439915766,3
episode/collective_reward_mean,IPPO,14054.448160535117,2.8380850799421573,0.05627631127378917,3
episode/collective_reward_mean,IPPO,14104.214046822743,2.7933931921496122,0.09918480172464517,3
episode/collective_reward_mean,IPPO,14153.979933110368,2.7346300178538705,0.10145947597722305,3
episode/collective_reward_mean,IPPO,14203.745819397995,2.669364502722726,0.11720527265302703,3
