metric,variant,x,mean,sem,n_seeds
episode/collective_reward_mean,IPPO,13507.023411371238,6.098528861340078,0.12206287428874625,3
episode/collective_reward_mean,IPPO,13556.789297658863,6.113932929959009,0.10449159589699553,3
episode/collective_reward_mean,IPPO,13606.55518394649,6.091550571799263,0.07533649548498281,3
episode/collective_reward_mean,IPPO,13656.321070234115,6.085693865933515,0.05218662964847401,3
episode/collective_reward_mean,IPPO,13706.08695652174,6.0897525514441675,0.03436577519498013,3
episode/collective_reward_mean,IPPO,13755.852842809365,6.112164061524248,0.027703100239470778,3
episode/collective_reward_mean,IPPO,13805.61872909699,6.140662639813098,0.033521641165893276,3
episode/collective_reward_mean,IPPO,13855.384615384615,6.0963009172211935,0.028340988114972532,3
episode/collective_reward_mean,IPPO,13905.150501672242,6.008223014100831,0.015415728855702755,3
episode/collective_reward_mean,IPPO,13954.916387959867,5.95218503477042,0.0175913856680238,3
episode/collective_reward_mean,IPPO,14004.682274247492,5.940003815362438,0.03070071183888752,3
episode/collective_reward_mean,IPPO,14054.448160535117,5.952706499548196,0.04485350505178369,3
episode/collective_reward_mean,IPPO,14104.214046822743,5.980339525890195,0.0604983102620508,3
episode/collective_reward_mean,IPPO,14153.979933110368,5.990715711074809,0.05651681467115062,3
episode/collective_reward_mean,IPPO,14203.745819397995,5.9825803370871,0.035464257811660176,3
episode/collective_reward_mean,IPPO,14253.51170568562,6.012741208569615,0.06497040740834265,3
episode/collective_reward_mean,IPPO,14303.277591973245,6.065879827334264,0.1280692551301645,3
episode/collective_reward_mean,IPPO,14353.04347826087,6.095621084806356,0.1799849097244506,3
episode/collective_reward_mean,IPPO,14402.809364548495,6.094587924016477,0.21712040236665778,3
episode/collective_reward_mean,IPPO,14452.575250836122,6.10988619922594,0.2267034706848513,3
episode/collective_reward_mean,IPPO,14502.341137123747,6.134983336035007,0.21723088436170054,3
episode/collective_reward_mean,IPPO,14552.107023411372,6.1504070584771915,0.21413601205397692,3
episode/collective_reward_mean,IPPO,14601.872909698997,6.150993239174014,0.22452383803821993,3
episode/collective_reward_mean,IPPO,14651.638795986622,6.130415627636701,0.2198651770314707,3
episode/collective_reward_mean,IPPO,14701.404682274248,6.097139740758908,0.20629594481685248,3
episode/collective_reward_mean,IPPO,14751.170568561874,6.0569284765623665,0.18978667765737373,3
episode/collective_reward_mean,IPPO,14800.9364548495,6.01389635758365,0.17468741903758056,3
episode/collective_reward_mean,IPPO,14850.702341137125,6.017798379395972,0.1960141705839561,3
episode/collective_reward_mean,IPPO,14900.46822742475,6.049860885682919,0.23762031471028314,3
episode/collective_reward_mean,IPPO,14950.234113712375,6.062787757719673,0.2767048479652186,3
episode/collective_reward_mean,IPPO,15000.0,6.040955987965137,0.3056165322678015,3
episode/collective_reward_mean,MAPPO,120.0,0.14427500000000001,0.013120094321307304,3
episode/collective_reward_mean,MAPPO,169.76588628762542,0.1825864381270903,0.0072802918654966044,3
episode/collective_reward_mean,MAPPO,219.53177257525084,0.24554114195466367,0.010857541772669984,3
episode/collective_reward_mean,MAPPO,269.29765886287623,0.3258458260126347,0.02837788702228012,3
episode/collective_reward_mean,MAPPO,319.0635451505017,0.4165604982088443,0.06037003365569681,3
episode/collective_reward_mean,MAPPO,368.82943143812713,0.5478475754024527,0.0758029043207633,3
episode/collective_reward_mean,MAPPO,418.5953177257525,0.7297682479542177,0.09032017487875976,3
episode/collective_reward_mean,MAPPO,468.3612040133779,0.9850346760114751,0.1132557944090297,3
episode/collective_reward_mean,MAPPO,518.1270903010034,1.284308557372028,0.14209567658642167,3
episode/collective_reward_mean,MAPPO,567.8929765886288,1.6050047107888803,0.14525958421485882,3
episode/collective_reward_mean,MAPPO,617.6588628762543,1.9476930828835848,0.1442369645965674,3
episode/collective_reward_mean,MAPPO,667.4247491638796,2.3205471317814332,0.16562102659659242,3
episode/collective_reward_mean,MAPPO,717.190635451505,2.7115005867611672,0.20547201310948196,3
episode/collective_reward_mean,MAPPO,766.9565217391305,3.0672936853900343,0.2099574974676367,3
